"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHOSIS_000001","PUBLISHED","2010","AFR","","STP","BTSX","68.2","68.24239","","","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","","SUR","MLE","17.4","17.39032","","","","",""
"WHOSIS_000007","PUBLISHED","2000","AMR","","SUR","MLE","13.5","13.51952","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","SUR","MLE","68.7","68.71065","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","SUR","MLE","60.8","60.82237","","","","",""
"WHOSIS_000007","PUBLISHED","2000","AMR","","SUR","FMLE","15.6","15.58455","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","SUR","FMLE","75.1","75.12329","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","SUR","FMLE","64.6","64.56821","","","","",""
"WHOSIS_000015","PUBLISHED","2010","AMR","","SUR","FMLE","21.5","21.54551","","","","",""
"WHOSIS_000007","PUBLISHED","2000","AMR","","SUR","BTSX","14.5","14.54683","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","SUR","BTSX","71.8","71.83333","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","SUR","BTSX","62.6","62.64795","","","","",""
"WHOSIS_000015","PUBLISHED","2010","AMR","","SUR","BTSX","19.9","19.86633","","","","",""
"WHOSIS_000007","PUBLISHED","2010","AMR","","SUR","BTSX","15.1","15.10881","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","SVK","MLE","71.7","71.68994","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","SVK","MLE","63.7","63.74797","","","","",""
"WHOSIS_000015","PUBLISHED","2010","EUR","","SVK","MLE","17.2","17.19696","","","","",""
"WHOSIS_000007","PUBLISHED","2010","EUR","","SVK","MLE","13.1","13.11469","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","SVK","FMLE","69.1","69.11616","","","","",""
"WHOSIS_000015","PUBLISHED","2010","EUR","","SVK","FMLE","21.9","21.92386","","","","",""
"WHOSIS_000007","PUBLISHED","2010","EUR","","SVK","FMLE","16.8","16.80853","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SVK","FMLE","80.4","80.37247","","","","",""
"WHOSIS_000015","PUBLISHED","2010","EUR","","SVK","BTSX","19.8","19.79856","","","","",""
"WHOSIS_000007","PUBLISHED","2010","EUR","","SVK","BTSX","15.1","15.14827","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SVK","BTSX","77.0","77.01103","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","SVK","BTSX","67.6","67.63770","","","","",""
"WHOSIS_000015","PUBLISHED","2010","EUR","","SVN","MLE","20.3","20.29380","","","","",""
"WHOSIS_000007","PUBLISHED","2010","EUR","","SVN","MLE","15.2","15.18539","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SVN","MLE","77.6","77.56738","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","SVN","MLE","68.1","68.12581","","","","",""
"WHOSIS_000007","PUBLISHED","2010","EUR","","SVN","FMLE","18.6","18.59657","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SVN","FMLE","83.3","83.32298","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","SVN","FMLE","71.9","71.91937","","","","",""
"WHOSIS_000015","PUBLISHED","2015","EUR","","SVN","FMLE","25.2","25.18733","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SVN","BTSX","80.5","80.47000","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","SVN","BTSX","70.0","70.04212","","","","",""
"WHOSIS_000015","PUBLISHED","2015","EUR","","SVN","BTSX","23.3","23.27789","","","","",""
"WHOSIS_000007","PUBLISHED","2015","EUR","","SVN","BTSX","17.4","17.39838","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SWE","MLE","80.0","79.96867","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","SWE","MLE","71.0","71.00129","","","","",""
"WHOSIS_000015","PUBLISHED","2015","EUR","","SWE","MLE","22.7","22.70149","","","","",""
"WHOSIS_000007","PUBLISHED","2015","EUR","","SWE","MLE","17.8","17.83986","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","SWE","MLE","80.8","80.82676","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","SWE","FMLE","71.8","71.82991","","","","",""
"WHOSIS_000015","PUBLISHED","2015","EUR","","SWE","FMLE","25.3","25.25194","","","","",""
"WHOSIS_000007","PUBLISHED","2015","EUR","","SWE","FMLE","19.1","19.12322","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","SWE","FMLE","84.0","83.96550","","","","",""
"WHOSIS_000015","PUBLISHED","2015","EUR","","SWE","BTSX","24.0","24.02204","","","","",""
"WHOSIS_000007","PUBLISHED","2015","EUR","","SWE","BTSX","18.5","18.50013","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","SWE","BTSX","82.4","82.40387","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","SWE","BTSX","71.9","71.91155","","","","",""
"WHOSIS_000007","PUBLISHED","2015","AFR","","SWZ","MLE","8.7","8.66844","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SWZ","MLE","53.4","53.35522","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","SWZ","MLE","47.1","47.07142","","","","",""
"WHOSIS_000015","PUBLISHED","2019","AFR","","SWZ","MLE","12.4","12.41015","","","","",""
"WHOSIS_000007","PUBLISHED","2015","AFR","","SWZ","FMLE","12.4","12.40979","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SWZ","FMLE","63.2","63.18209","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","SWZ","FMLE","53.8","53.84827","","","","",""
"WHOSIS_000015","PUBLISHED","2019","AFR","","SWZ","FMLE","17.7","17.70819","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SWZ","BTSX","57.7","57.72837","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","SWZ","BTSX","50.1","50.05663","","","","",""
"WHOSIS_000015","PUBLISHED","2019","AFR","","SWZ","BTSX","15.1","15.10315","","","","",""
"WHOSIS_000007","PUBLISHED","2019","AFR","","SWZ","BTSX","11.0","10.98041","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","SYC","MLE","61.9","61.86362","","","","",""
"WHOSIS_000015","PUBLISHED","2019","AFR","","SYC","MLE","17.5","17.47302","","","","",""
"WHOSIS_000007","PUBLISHED","2019","AFR","","SYC","MLE","12.7","12.72846","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","SYC","FMLE","76.3","76.28439","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","SYC","FMLE","66.4","66.43469","","","","",""
"WHOSIS_000015","PUBLISHED","2019","AFR","","SYC","FMLE","21.5","21.50758","","","","",""
"WHOSIS_000007","PUBLISHED","2019","AFR","","SYC","FMLE","15.4","15.41287","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","SYC","BTSX","71.9","71.86977","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","SYC","BTSX","63.1","63.06927","","","","",""
"WHOSIS_000015","PUBLISHED","2019","AFR","","SYC","BTSX","19.5","19.49893","","","","",""
"WHOSIS_000007","PUBLISHED","2019","AFR","","SYC","BTSX","14.1","14.07134","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","SYR","MLE","70.4","70.35435","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","SYR","MLE","62.9","62.91179","","","","",""
"WHOSIS_000007","PUBLISHED","2019","EMR","","SYR","MLE","13.8","13.76955","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","SYR","FMLE","72.7","72.71450","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","SYR","FMLE","62.8","62.78533","","","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","","SYR","FMLE","18.0","17.98240","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","SYR","BTSX","71.5","71.45632","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","SYR","BTSX","62.8","62.80375","","","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","","SYR","BTSX","17.6","17.62987","","","","",""
"WHOSIS_000007","PUBLISHED","2000","EMR","","SYR","BTSX","13.4","13.40927","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","TCD","MLE","49.3","49.25856","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","TCD","MLE","43.7","43.72029","","","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","","TCD","MLE","13.8","13.75133","","","","",""
"WHOSIS_000007","PUBLISHED","2000","AFR","","TCD","MLE","10.4","10.42692","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","TCD","FMLE","45.7","45.73079","","","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","","TCD","FMLE","16.1","16.11170","","","","",""
"WHOSIS_000007","PUBLISHED","2000","AFR","","TCD","FMLE","11.8","11.82985","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","TCD","FMLE","57.4","57.42608","","","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","","TCD","BTSX","14.9","14.94555","","","","",""
"WHOSIS_000007","PUBLISHED","2000","AFR","","TCD","BTSX","11.1","11.13790","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","TCD","BTSX","55.7","55.65166","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","TCD","BTSX","48.6","48.55412","","","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","","TGO","MLE","14.0","14.04815","","","","",""
"WHOSIS_000007","PUBLISHED","2000","AFR","","TGO","MLE","10.7","10.72403","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","TGO","MLE","57.0","57.04078","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","TGO","MLE","50.8","50.81820","","","","",""
"WHOSIS_000015","PUBLISHED","2010","AFR","","TGO","MLE","14.2","14.15021","","","","",""
"WHOSIS_000007","PUBLISHED","2000","AFR","","TGO","FMLE","12.8","12.75212","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","TGO","FMLE","61.8","61.82516","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","TGO","FMLE","53.2","53.23815","","","","",""
"WHOSIS_000015","PUBLISHED","2010","AFR","","TGO","FMLE","17.8","17.81676","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","TGO","BTSX","59.3","59.32759","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","TGO","BTSX","52.0","51.96138","","","","",""
"WHOSIS_000015","PUBLISHED","2010","AFR","","TGO","BTSX","15.9","15.92890","","","","",""
"WHOSIS_000007","PUBLISHED","2010","AFR","","TGO","BTSX","12.0","11.95073","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","THA","MLE","73.2","73.23504","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","THA","MLE","65.0","65.01051","","","","",""
"WHOSIS_000015","PUBLISHED","2010","SEAR","","THA","MLE","21.7","21.70002","","","","",""
"WHOSIS_000007","PUBLISHED","2010","SEAR","","THA","MLE","16.7","16.66901","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","THA","MLE","74.1","74.13372","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","THA","FMLE","69.2","69.18534","","","","",""
"WHOSIS_000015","PUBLISHED","2010","SEAR","","THA","FMLE","23.8","23.80752","","","","",""
"WHOSIS_000007","PUBLISHED","2010","SEAR","","THA","FMLE","18.0","17.99722","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","THA","FMLE","80.7","80.69901","","","","",""
"WHOSIS_000015","PUBLISHED","2010","SEAR","","THA","BTSX","22.8","22.81816","","","","",""
"WHOSIS_000007","PUBLISHED","2010","SEAR","","THA","BTSX","17.4","17.37277","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","THA","BTSX","77.4","77.41125","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","THA","BTSX","68.0","68.02390","","","","",""
"WHOSIS_000007","PUBLISHED","2010","EUR","","TJK","MLE","11.8","11.83574","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","TJK","MLE","66.7","66.69367","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","TJK","MLE","60.3","60.29445","","","","",""
"WHOSIS_000015","PUBLISHED","2015","EUR","","TJK","MLE","14.5","14.46212","","","","",""
"WHOSIS_000007","PUBLISHED","2010","EUR","","TJK","FMLE","13.1","13.06738","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","TJK","FMLE","70.8","70.81903","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","TJK","FMLE","62.7","62.69307","","","","",""
"WHOSIS_000015","PUBLISHED","2015","EUR","","TJK","FMLE","16.7","16.66832","","","","",""
"WHOSIS_000007","PUBLISHED","2015","EUR","","TJK","FMLE","13.1","13.06987","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","TJK","BTSX","68.7","68.65755","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","TJK","BTSX","61.4","61.42825","","","","",""
"WHOSIS_000015","PUBLISHED","2015","EUR","","TJK","BTSX","15.5","15.50796","","","","",""
"WHOSIS_000007","PUBLISHED","2015","EUR","","TJK","BTSX","12.3","12.31112","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","TKM","MLE","59.4","59.41832","","","","",""
"WHOSIS_000015","PUBLISHED","2015","EUR","","TKM","MLE","16.3","16.26110","","","","",""
"WHOSIS_000007","PUBLISHED","2015","EUR","","TKM","MLE","13.0","13.02995","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","TKM","MLE","66.5","66.48119","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","TKM","FMLE","64.0","64.03548","","","","",""
"WHOSIS_000015","PUBLISHED","2015","EUR","","TKM","FMLE","19.6","19.55172","","","","",""
"WHOSIS_000007","PUBLISHED","2015","EUR","","TKM","FMLE","15.3","15.26188","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","TKM","FMLE","73.0","72.96837","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","TKM","FMLE","64.3","64.26633","","","","",""
"WHOSIS_000015","PUBLISHED","2015","EUR","","TKM","BTSX","18.0","18.03837","","","","",""
"WHOSIS_000007","PUBLISHED","2015","EUR","","TKM","BTSX","14.2","14.23562","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","TKM","BTSX","69.7","69.74881","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","TKM","BTSX","62.1","62.11162","","","","",""
"WHOSIS_000007","PUBLISHED","2015","SEAR","","TLS","MLE","12.8","12.81550","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","TLS","MLE","67.9","67.92676","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","TLS","MLE","59.8","59.80330","","","","",""
"WHOSIS_000015","PUBLISHED","2019","SEAR","","TLS","MLE","16.9","16.91950","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","TLS","FMLE","71.4","71.41070","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","TLS","FMLE","62.0","62.02797","","","","",""
"WHOSIS_000015","PUBLISHED","2019","SEAR","","TLS","FMLE","18.9","18.87363","","","","",""
"WHOSIS_000007","PUBLISHED","2019","SEAR","","TLS","FMLE","13.8","13.82907","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","TLS","BTSX","69.6","69.62458","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","TLS","BTSX","60.9","60.88545","","","","",""
"WHOSIS_000015","PUBLISHED","2019","SEAR","","TLS","BTSX","17.9","17.90071","","","","",""
"WHOSIS_000007","PUBLISHED","2019","SEAR","","TLS","BTSX","13.2","13.17046","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","TON","MLE","68.0","68.03640","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","TON","MLE","62.7","62.68032","","","","",""
"WHOSIS_000015","PUBLISHED","2019","WPR","","TON","MLE","17.0","17.03993","","","","",""
"WHOSIS_000007","PUBLISHED","2019","WPR","","TON","MLE","13.3","13.27929","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","TON","FMLE","74.2","74.19746","","","","",""
"WHOSIS_000015","PUBLISHED","2019","WPR","","TON","FMLE","21.2","21.16432","","","","",""
"WHOSIS_000007","PUBLISHED","2019","WPR","","TON","FMLE","15.7","15.72261","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","TON","BTSX","70.9","70.91869","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","TON","BTSX","62.9","62.87363","","","","",""
"WHOSIS_000015","PUBLISHED","2019","WPR","","TON","BTSX","19.0","19.02919","","","","",""
"WHOSIS_000007","PUBLISHED","2019","WPR","","TON","BTSX","14.5","14.46401","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","TTO","MLE","66.9","66.94326","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","TTO","MLE","59.8","59.82362","","","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","","TTO","MLE","16.4","16.39555","","","","",""
"WHOSIS_000007","PUBLISHED","2019","AMR","","TTO","MLE","15.6","15.57293","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","TTO","FMLE","72.6","72.58298","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","TTO","FMLE","63.1","63.10555","","","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","","TTO","FMLE","19.8","19.75908","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","TTO","BTSX","69.7","69.70364","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","TTO","BTSX","61.4","61.43023","","","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","","TTO","BTSX","18.1","18.13575","","","","",""
"WHOSIS_000007","PUBLISHED","2000","AMR","","TTO","BTSX","14.0","14.01086","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","TUN","MLE","63.9","63.94016","","","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","","TUN","MLE","18.9","18.89767","","","","",""
"WHOSIS_000007","PUBLISHED","2000","EMR","","TUN","MLE","14.4","14.36125","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","TUN","MLE","73.9","73.94846","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","TUN","FMLE","65.8","65.78085","","","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","","TUN","FMLE","21.5","21.48032","","","","",""
"WHOSIS_000007","PUBLISHED","2000","EMR","","TUN","FMLE","15.9","15.89434","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","TUN","FMLE","78.2","78.20534","","","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","","TUN","BTSX","20.1","20.13634","","","","",""
"WHOSIS_000007","PUBLISHED","2000","EMR","","TUN","BTSX","15.1","15.09523","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","TUN","BTSX","76.0","76.04550","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","TUN","BTSX","66.3","66.29751","","","","",""
"WHOSIS_000007","PUBLISHED","2000","EUR","","TUR","MLE","15.6","15.63246","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","TUR","MLE","74.6","74.64530","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","TUR","MLE","66.3","66.29518","","","","",""
"WHOSIS_000015","PUBLISHED","2010","EUR","","TUR","MLE","19.8","19.75680","","","","",""
"WHOSIS_000007","PUBLISHED","2000","EUR","","TUR","FMLE","17.0","17.02938","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","TUR","FMLE","79.1","79.08215","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","TUR","FMLE","67.6","67.60091","","","","",""
"WHOSIS_000015","PUBLISHED","2010","EUR","","TUR","FMLE","22.6","22.55142","","","","",""
"WHOSIS_000007","PUBLISHED","2010","EUR","","TUR","FMLE","16.7","16.74996","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","TUR","BTSX","76.9","76.89300","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","TUR","BTSX","66.9","66.94627","","","","",""
"WHOSIS_000015","PUBLISHED","2010","EUR","","TUR","BTSX","21.2","21.19840","","","","",""
"WHOSIS_000007","PUBLISHED","2010","EUR","","TUR","BTSX","15.9","15.93936","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","TZA","MLE","52.9","52.93148","","","","",""
"WHOSIS_000015","PUBLISHED","2010","AFR","","TZA","MLE","16.0","16.01812","","","","",""
"WHOSIS_000007","PUBLISHED","2010","AFR","","TZA","MLE","11.9","11.94834","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","TZA","MLE","63.4","63.37500","","","","",""
"WHOSIS_000015","PUBLISHED","2010","AFR","","TZA","FMLE","18.3","18.34739","","","","",""
"WHOSIS_000007","PUBLISHED","2010","AFR","","TZA","FMLE","13.4","13.37641","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","TZA","FMLE","67.3","67.26328","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","TZA","FMLE","57.6","57.57885","","","","",""
"WHOSIS_000015","PUBLISHED","2010","AFR","","TZA","BTSX","17.3","17.31065","","","","",""
"WHOSIS_000007","PUBLISHED","2010","AFR","","TZA","BTSX","12.7","12.74066","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","TZA","BTSX","65.4","65.35620","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","TZA","BTSX","56.7","56.74443","","","","",""
"WHOSIS_000007","PUBLISHED","2010","AFR","","UGA","MLE","11.0","11.03568","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","UGA","MLE","60.8","60.81181","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","UGA","MLE","53.9","53.93577","","","","",""
"WHOSIS_000015","PUBLISHED","2015","AFR","","UGA","MLE","15.2","15.17498","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","UGA","FMLE","68.1","68.12691","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","UGA","FMLE","58.7","58.66142","","","","",""
"WHOSIS_000015","PUBLISHED","2015","AFR","","UGA","FMLE","19.2","19.16009","","","","",""
"WHOSIS_000007","PUBLISHED","2015","AFR","","UGA","FMLE","14.4","14.39153","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","UGA","BTSX","64.5","64.46594","","","","",""
